Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Engagement_Score,Average_Marks,Risk_Level
21,82,1,0,0,9,58,2,1,0,2,2,1,0,2,0,1,2,1,65,51.5,61.5,Low Risk
19,61,0,2,1,6,52,1,0,1,1,2,1,1,3,0,1,0,0,59,40.0,55.5,Low Risk
15,76,0,0,1,6,82,2,1,4,1,0,0,2,4,0,1,1,0,69,45.5,75.5,Low Risk
20,63,2,2,0,7,55,0,1,2,1,0,1,0,3,0,1,2,1,63,41.5,59.0,Low Risk
24,76,1,2,0,5,78,0,1,1,2,2,0,1,4,1,1,1,1,65,50.0,71.5,Low Risk
13,62,2,1,0,6,86,0,1,2,1,2,1,1,4,0,1,2,1,61,37.5,73.5,Low Risk
21,93,1,2,0,9,70,2,1,0,2,0,1,1,1,0,2,0,0,68,57.0,69.0,Low Risk
21,68,2,0,1,8,52,2,1,3,1,2,1,1,2,0,0,1,1,65,44.5,58.5,Low Risk
16,95,2,0,1,8,52,2,1,0,1,2,0,2,3,0,2,1,1,69,55.5,60.5,Low Risk
21,90,1,2,1,10,95,0,1,2,0,0,0,1,4,0,0,2,1,72,55.5,83.5,Low Risk
13,69,2,1,1,7,53,0,0,2,2,2,0,0,3,1,1,2,0,59,41.0,56.0,Low Risk
22,63,2,2,0,9,87,1,1,0,0,0,1,0,2,0,0,1,0,63,42.5,75.0,Low Risk
15,89,2,2,1,8,96,0,1,3,1,0,1,0,3,0,1,2,1,69,52.0,82.5,Low Risk
26,76,1,1,0,7,95,0,1,1,1,0,1,1,1,0,2,2,1,67,51.0,81.0,Low Risk
34,91,1,2,0,7,95,2,0,1,2,2,1,0,3,1,0,1,1,70,62.5,82.5,Low Risk
15,78,2,0,0,8,94,0,1,0,1,2,0,2,4,0,2,1,1,67,46.5,80.5,Low Risk
23,74,2,2,1,6,76,2,0,1,1,2,1,2,2,0,0,2,1,66,48.5,71.0,Low Risk
16,78,2,2,1,4,78,2,1,5,0,2,1,2,3,0,1,2,0,68,47.0,73.0,Low Risk
26,90,1,0,1,6,81,2,1,1,1,2,0,1,3,0,2,2,1,71,58.0,76.0,Low Risk
12,96,0,2,0,4,95,2,1,3,2,2,0,1,0,1,1,2,1,69,54.0,82.0,Low Risk
15,81,2,2,0,4,89,0,1,0,1,2,0,0,3,0,2,2,0,66,48.0,77.5,Low Risk
19,61,2,0,1,8,84,0,1,2,2,0,1,2,4,0,1,2,1,66,40.0,75.0,Low Risk
14,79,0,2,0,5,81,0,1,3,0,2,1,0,3,0,1,2,0,67,46.5,74.0,Low Risk
25,95,0,2,1,8,96,1,1,1,2,2,1,1,4,0,2,2,1,74,60.0,85.0,Low Risk
15,74,0,0,0,8,60,1,1,3,1,2,1,2,5,0,1,1,1,66,44.5,63.0,Low Risk
23,97,2,0,1,8,60,2,1,1,2,0,1,1,3,0,0,2,1,72,60.0,66.0,Low Risk
18,85,0,1,1,4,99,0,1,0,1,2,0,1,4,0,0,2,1,69,51.5,84.0,Low Risk
19,97,1,0,0,9,78,2,1,0,2,2,0,0,4,0,1,1,0,68,58.0,73.0,Low Risk
21,90,2,0,1,8,74,2,1,4,1,2,0,1,3,0,1,2,1,71,55.5,72.5,Low Risk
15,64,2,2,0,8,93,2,1,0,1,2,1,0,2,0,1,2,0,61,39.5,77.0,Low Risk
21,69,2,2,1,10,92,1,1,2,1,2,0,1,3,0,1,2,1,65,45.0,78.5,Low Risk
29,76,2,0,1,8,59,2,1,4,1,0,1,1,2,0,2,2,1,71,52.5,65.0,Low Risk
15,67,1,2,1,5,59,1,1,0,1,2,0,1,3,0,1,2,1,59,41.0,59.0,Low Risk
27,80,0,2,0,8,90,1,1,1,2,0,1,1,3,0,2,2,0,71,53.5,80.5,Low Risk
29,79,2,0,0,5,89,2,1,0,0,0,1,1,3,0,2,2,0,72,54.0,80.5,Low Risk
15,98,0,0,1,7,61,2,1,1,1,0,0,2,3,0,0,1,0,71,56.5,66.0,Low Risk
11,77,1,1,1,6,92,1,1,0,1,2,1,1,5,0,1,2,1,61,44.0,76.5,Low Risk
22,91,2,2,0,7,74,2,1,1,2,2,0,0,2,1,0,1,0,67,56.5,70.5,Low Risk
17,98,2,2,0,5,73,1,1,0,1,0,1,0,2,0,0,1,1,67,57.5,70.0,Low Risk
31,95,2,2,0,5,99,2,1,1,2,2,0,1,4,0,1,2,0,74,63.0,86.5,Low Risk
20,68,0,0,0,6,76,1,1,2,2,2,1,1,3,0,1,2,0,66,44.0,71.0,Low Risk
15,80,2,2,1,7,57,1,1,1,1,2,0,0,4,0,1,2,1,63,47.5,60.0,Low Risk
13,74,2,2,0,6,64,1,1,4,0,0,0,1,3,1,1,2,1,63,43.5,63.5,Low Risk
27,76,0,0,0,9,67,2,1,1,1,2,1,2,4,0,1,0,0,68,51.5,67.5,Low Risk
17,74,2,1,1,8,98,1,1,1,0,0,1,1,3,0,1,2,0,65,45.5,81.5,Low Risk
20,93,2,1,0,8,63,2,1,0,1,0,1,0,3,0,1,1,1,66,56.5,64.5,Low Risk
17,81,2,2,0,5,87,0,1,0,1,0,0,1,2,0,0,2,0,67,49.0,77.0,Low Risk
20,99,2,1,1,7,64,0,1,0,2,2,1,2,4,0,1,2,1,70,59.5,67.0,Low Risk
20,62,1,2,1,10,85,0,1,5,1,2,0,1,4,0,1,2,1,65,41.0,75.0,Low Risk
24,80,2,2,1,7,60,2,1,1,0,0,1,2,3,0,1,1,0,68,52.0,64.0,Low Risk
24,91,2,0,1,9,62,1,1,3,1,2,1,0,4,0,0,1,1,70,57.5,66.0,Low Risk
19,66,0,1,0,9,99,2,1,1,2,2,1,2,3,0,0,2,1,66,42.5,82.5,Low Risk
20,84,0,2,1,8,68,2,1,0,1,2,0,2,4,0,2,2,1,69,52.0,68.5,Low Risk
18,70,2,2,0,7,86,2,1,1,0,2,1,2,2,0,1,2,0,65,44.0,75.5,Low Risk
11,95,2,2,1,6,92,2,0,2,2,1,1,1,3,0,2,1,0,68,53.0,80.0,Low Risk
22,73,1,2,1,7,67,2,1,3,0,2,0,2,2,0,1,0,1,65,47.5,66.0,Low Risk
31,73,2,0,1,6,68,0,1,1,2,2,1,2,3,0,1,2,0,70,52.0,69.0,Low Risk
15,84,1,1,1,7,89,0,1,1,1,0,1,1,3,0,1,2,0,65,49.5,77.0,Low Risk
15,67,0,2,1,5,80,0,1,3,2,0,1,1,4,0,0,2,1,67,41.0,73.5,Low Risk
15,71,0,1,0,6,68,1,0,5,1,2,1,2,4,0,0,2,0,64,43.0,66.0,Low Risk
24,77,2,2,0,8,87,0,1,2,1,2,1,2,1,1,2,1,0,68,50.5,77.5,Low Risk
23,74,2,0,1,6,93,2,1,4,0,2,0,1,3,0,1,2,0,70,48.5,81.5,Low Risk
19,81,1,0,1,6,62,2,0,1,2,1,1,0,3,0,1,1,0,64,50.0,63.0,Low Risk
14,84,0,2,0,6,51,1,1,4,0,2,1,1,3,0,1,2,1,67,49.0,59.0,Low Risk
21,83,0,0,0,7,64,2,1,2,2,1,0,1,2,0,1,2,1,68,52.0,66.0,Low Risk
11,86,2,2,1,4,84,2,1,5,1,0,1,1,4,1,1,2,1,67,48.5,75.5,Low Risk
21,72,2,1,1,6,96,1,1,4,0,2,1,2,2,1,0,1,0,66,46.5,81.0,Low Risk
25,65,2,0,1,8,93,1,0,2,2,2,1,0,3,0,0,1,0,66,45.0,79.5,Low Risk
12,90,2,1,1,7,61,2,1,2,1,0,0,2,2,0,1,2,1,66,51.0,63.5,Low Risk
11,94,1,1,1,8,94,2,1,2,1,2,1,2,2,0,0,2,1,67,52.5,80.5,Low Risk
29,70,2,2,1,4,91,1,1,2,1,2,1,2,3,0,0,2,1,69,49.5,80.0,Low Risk
16,76,1,2,0,6,87,2,1,3,1,2,0,1,4,0,0,2,0,65,46.0,76.0,Low Risk
27,80,1,1,1,7,84,1,1,4,1,2,1,2,3,0,0,1,1,68,53.5,76.0,Low Risk
19,81,1,0,0,8,90,2,1,2,1,2,0,1,3,0,1,2,0,67,50.0,78.5,Low Risk
19,86,2,2,1,9,93,1,1,1,1,0,1,2,3,0,0,2,1,69,52.5,81.0,Low Risk
23,62,2,2,0,8,91,0,0,3,0,1,1,1,3,0,1,1,1,64,42.5,77.5,Low Risk
15,89,2,2,0,6,56,1,1,2,2,2,1,2,4,0,0,2,1,67,52.0,61.5,Low Risk
21,62,0,2,0,6,86,2,1,2,2,0,0,2,4,0,1,2,0,67,41.5,76.5,Low Risk
18,79,2,0,0,9,92,1,1,1,1,2,0,1,3,0,0,2,1,67,48.5,79.5,Low Risk
12,93,2,0,0,6,59,2,1,2,1,2,0,2,3,0,1,1,0,67,52.5,63.0,Low Risk
22,78,2,0,1,5,61,1,1,2,1,2,1,1,4,0,0,2,1,68,50.0,64.5,Low Risk
18,66,2,2,1,7,89,0,1,4,1,2,1,2,3,1,1,2,1,65,42.0,77.0,Low Risk
19,99,1,0,0,9,67,1,1,3,0,2,1,1,1,0,0,1,1,70,59.0,68.5,Low Risk
13,96,2,2,0,6,70,2,1,1,1,0,1,1,3,0,0,2,0,68,54.5,69.0,Low Risk
30,91,0,1,1,6,69,2,1,2,2,0,1,0,4,0,1,1,0,72,60.5,70.5,Low Risk
25,76,2,0,0,6,61,2,1,1,2,2,1,1,3,0,2,0,1,67,50.5,64.0,Low Risk
26,67,0,1,1,8,97,2,1,2,2,2,1,1,0,0,1,1,0,66,46.5,81.5,Low Risk
18,98,1,1,1,7,90,1,1,0,0,0,0,2,1,0,1,1,1,68,58.0,79.0,Low Risk
32,94,2,0,1,9,55,0,1,4,2,2,0,2,2,1,1,2,1,75,63.0,65.0,Low Risk
20,74,0,1,1,5,69,0,1,1,2,2,1,2,4,0,0,1,0,66,47.0,67.5,Low Risk
16,73,0,0,1,6,71,2,1,0,1,2,1,2,4,0,2,2,1,67,44.5,69.0,Low Risk
23,99,0,0,0,6,50,2,0,1,0,2,0,1,5,1,1,2,1,71,61.0,60.5,Low Risk
27,81,1,0,0,7,94,1,1,0,1,2,1,1,4,0,0,1,1,68,54.0,81.0,Low Risk
20,66,2,2,1,8,93,2,1,2,1,0,1,1,3,0,1,2,1,65,43.0,79.0,Low Risk
28,69,1,0,1,6,93,1,1,0,0,1,1,0,3,0,0,2,1,67,48.5,80.0,Low Risk
26,79,1,0,1,6,90,1,0,0,0,2,0,0,2,1,0,1,1,66,52.5,78.0,Low Risk
14,62,1,2,0,8,87,2,1,1,2,2,1,2,1,0,1,1,1,60,38.0,73.5,Low Risk
16,79,2,2,0,8,82,1,1,2,1,2,0,1,3,1,2,1,0,64,47.5,73.0,Low Risk
4,91,2,2,0,4,86,1,1,3,1,2,0,1,4,1,0,1,1,64,47.5,75.0,Low Risk
19,74,2,0,0,9,82,0,1,2,1,2,0,1,3,0,1,1,1,66,46.5,74.0,Low Risk
11,99,0,2,1,7,89,0,1,3,1,2,1,2,3,0,0,2,1,72,55.0,80.5,Low Risk
17,67,1,1,1,7,62,2,1,0,1,2,1,2,4,0,1,1,0,60,42.0,61.0,Low Risk
18,84,1,0,1,6,98,1,1,3,2,2,1,2,3,0,1,2,1,69,51.0,83.5,Low Risk
18,64,2,2,1,6,51,2,1,2,1,2,1,2,1,0,1,2,0,62,41.0,56.5,Low Risk
17,89,2,2,1,6,82,2,1,3,2,2,0,2,3,0,0,2,0,70,53.0,76.0,Low Risk
13,100,1,1,1,4,54,1,1,3,1,1,1,2,2,0,1,2,0,65,56.5,59.5,Low Risk
34,93,0,2,1,6,93,0,1,2,1,0,1,1,4,0,1,2,1,77,63.5,85.0,Low Risk
31,82,2,0,1,5,98,2,1,0,1,1,1,1,3,0,1,2,1,71,56.5,84.5,Low Risk
13,79,2,0,0,7,70,0,1,4,1,2,1,2,3,1,1,2,0,66,46.0,68.0,Low Risk
29,93,2,2,0,5,93,2,1,2,1,2,1,2,3,0,2,2,0,74,61.0,83.5,Low Risk
18,97,2,0,0,8,67,2,1,1,2,0,1,1,3,0,1,2,1,70,57.5,68.5,Low Risk
21,100,2,2,0,5,58,2,1,2,2,2,0,1,2,0,1,1,1,69,60.5,63.5,Low Risk
20,76,2,2,0,9,64,1,1,2,1,2,1,0,2,0,0,1,1,64,48.0,64.0,Low Risk
16,100,2,2,1,8,65,0,1,1,0,2,1,2,2,1,0,1,0,69,58.0,67.0,Low Risk
26,66,0,0,1,5,82,2,1,1,1,2,1,1,3,0,1,2,0,68,46.0,75.0,Low Risk
21,70,2,1,1,7,90,2,0,1,1,2,1,1,4,0,1,1,1,63,45.5,76.5,Low Risk
17,64,2,2,1,6,60,2,1,1,2,2,0,2,2,1,1,2,1,61,40.5,60.5,Low Risk
12,71,2,2,0,8,54,2,1,0,1,1,1,2,5,0,0,2,1,61,41.5,57.5,Low Risk
15,91,2,1,1,10,61,2,1,0,1,0,1,1,4,0,1,1,1,65,53.0,63.0,Low Risk
10,94,2,0,0,9,65,2,1,3,1,1,0,0,2,0,1,1,0,65,52.0,65.0,Low Risk
20,91,0,2,1,6,64,0,1,0,0,2,0,2,3,1,1,1,0,69,55.5,66.5,Low Risk
13,85,0,0,1,7,61,0,1,3,2,0,1,2,2,0,1,1,0,69,49.0,65.0,Low Risk
18,81,1,2,0,9,73,2,1,1,0,2,1,0,2,0,1,2,1,65,49.5,69.0,Low Risk
28,88,1,0,1,8,93,2,1,3,1,2,1,0,1,0,2,1,0,72,58.0,82.5,Low Risk
27,76,0,0,1,9,55,2,1,3,1,2,0,1,0,0,1,1,0,69,51.5,62.0,Low Risk
20,94,0,2,1,8,93,1,1,1,2,2,1,1,3,0,0,1,0,71,57.0,82.0,Low Risk
19,87,2,2,1,7,75,2,1,2,1,1,1,0,3,0,1,1,0,67,53.0,71.0,Low Risk
31,88,2,0,0,7,83,2,1,0,1,2,0,1,2,0,1,2,1,72,59.5,77.5,Low Risk
23,81,0,0,0,5,91,1,1,0,0,0,1,2,3,1,1,2,0,70,52.0,80.5,Low Risk
18,95,1,2,1,6,65,0,1,1,1,0,1,0,3,0,1,2,0,68,56.5,66.5,Low Risk
11,70,2,2,0,6,98,2,1,3,0,2,0,1,4,0,2,2,0,66,40.5,82.0,Low Risk
22,75,2,0,0,6,54,1,1,4,1,0,1,2,4,0,1,2,1,68,48.5,61.0,Low Risk
25,91,0,1,1,7,76,1,1,1,1,0,0,2,3,0,0,2,0,71,58.0,73.5,Low Risk
22,96,2,0,0,7,70,2,0,2,2,2,0,0,4,0,0,1,1,70,59.0,70.0,Low Risk
18,74,2,0,0,8,72,0,1,1,1,0,1,0,2,0,0,1,1,65,46.0,68.5,Low Risk
19,75,0,0,1,6,96,2,1,2,2,2,1,2,4,0,1,2,0,70,47.0,83.0,Low Risk
5,96,2,1,1,8,72,1,1,3,2,2,1,0,5,0,1,2,1,65,50.5,68.5,Low Risk
19,79,0,0,1,9,85,2,1,0,2,2,1,2,2,0,1,1,1,68,49.0,76.5,Low Risk
26,81,0,2,1,8,98,1,1,1,2,1,0,1,2,1,1,2,0,69,53.5,83.5,Low Risk
16,73,2,2,1,6,75,0,1,3,2,2,1,2,3,0,1,1,0,66,44.5,70.5,Low Risk
20,71,1,2,0,8,70,2,1,0,2,0,0,1,3,0,1,0,0,62,45.5,66.0,Low Risk
15,86,2,0,0,8,99,0,1,2,2,2,1,1,5,0,1,2,1,70,50.5,84.5,Low Risk
22,65,0,1,0,8,91,2,1,2,0,2,1,0,2,0,0,1,0,65,43.5,78.0,Low Risk
19,95,1,0,1,9,97,1,1,0,2,2,1,1,2,0,2,2,1,71,57.0,84.0,Low Risk
14,91,2,0,1,8,70,2,1,2,1,2,0,1,0,0,2,1,1,68,52.5,69.0,Low Risk
28,68,1,1,1,9,85,2,1,0,2,2,1,0,3,0,2,2,1,65,48.0,75.0,Low Risk
26,88,1,0,1,7,62,0,0,1,0,0,0,2,2,0,1,2,0,70,57.0,66.0,Low Risk
16,84,2,0,1,6,93,2,1,0,0,2,1,2,3,0,1,1,1,69,50.0,81.0,Low Risk
23,67,2,1,1,9,97,2,1,1,2,2,0,2,3,0,0,1,1,66,45.0,81.5,Low Risk
24,76,0,2,0,10,55,1,1,2,1,2,1,2,4,0,1,2,1,67,50.0,61.0,Low Risk
10,88,1,2,0,9,60,2,1,1,1,2,1,2,3,0,1,1,0,63,49.0,61.5,Low Risk
26,86,1,0,1,7,82,2,1,2,1,2,0,2,3,0,1,1,0,70,56.0,76.0,Low Risk
17,81,0,2,0,9,64,2,1,0,0,2,1,2,3,1,1,0,1,65,49.0,64.5,Low Risk
18,91,2,0,0,8,82,2,1,3,2,2,0,2,2,0,1,1,1,70,54.5,76.0,Low Risk
36,90,2,0,1,5,68,1,1,1,1,0,1,2,2,0,1,1,1,74,63.0,71.0,Low Risk
18,91,0,2,0,7,73,1,1,0,1,2,1,0,4,0,0,2,1,68,54.5,70.5,Low Risk
7,73,2,2,1,7,75,2,1,1,0,0,0,2,3,0,0,2,1,64,40.0,69.5,Low Risk
28,95,0,2,0,9,67,1,1,2,2,2,1,1,3,0,1,2,1,73,61.5,70.0,Low Risk
12,85,2,2,1,7,54,2,1,4,1,0,1,2,3,0,0,1,1,66,48.5,60.0,Low Risk
14,93,2,1,1,5,75,1,1,0,2,0,1,0,3,0,1,1,1,65,53.5,70.0,Low Risk
18,82,0,1,1,6,89,0,1,0,2,2,0,2,1,1,0,1,1,66,50.0,77.5,Low Risk
28,69,2,1,0,8,98,2,1,0,2,2,1,2,5,0,1,2,1,67,48.5,82.5,Low Risk
25,82,2,0,0,4,54,2,1,0,2,2,1,1,3,0,1,2,1,67,53.5,60.5,Low Risk
22,88,2,1,1,6,63,1,1,3,1,2,1,2,3,0,2,2,1,69,55.0,66.0,Low Risk
16,79,2,2,1,8,91,2,1,4,0,2,0,2,1,0,2,2,1,69,47.5,80.0,Low Risk
21,93,2,1,0,7,67,0,1,2,1,2,1,1,3,0,0,0,0,68,57.0,67.5,Low Risk
20,87,1,1,0,8,56,2,0,1,0,2,1,0,1,0,0,2,0,64,53.5,60.0,Low Risk
26,87,2,2,1,7,81,2,1,1,0,2,1,0,2,0,1,2,1,70,56.5,75.5,Low Risk
26,69,2,2,0,7,95,2,1,1,1,2,1,0,4,0,2,2,0,67,47.5,81.0,Low Risk
23,99,1,1,0,6,59,2,1,1,2,2,1,2,3,0,1,0,1,68,61.0,63.5,Low Risk
18,94,2,2,1,8,51,2,1,0,0,2,1,2,3,1,0,1,0,67,56.0,59.0,Low Risk
24,92,0,2,1,5,94,1,1,1,2,2,1,1,2,0,2,2,0,73,58.0,83.5,Low Risk
19,73,2,2,1,7,85,2,1,1,2,2,1,1,3,0,1,0,1,65,46.0,75.0,Low Risk
14,81,2,0,0,9,90,2,1,3,0,0,1,1,3,0,2,2,1,69,47.5,79.5,Low Risk
18,65,2,2,1,6,53,2,1,1,2,2,0,2,3,1,2,2,1,63,41.5,58.0,Low Risk
21,82,2,2,0,5,95,2,1,3,1,1,1,2,4,0,1,2,0,68,51.5,81.5,Low Risk
25,66,2,0,0,4,71,0,1,0,2,2,1,0,3,1,1,2,0,64,45.5,67.5,Low Risk
19,82,1,0,0,8,95,2,1,2,1,0,1,1,4,1,2,1,0,68,50.5,81.5,Low Risk
13,86,2,0,1,8,53,2,1,2,1,0,1,2,4,0,1,0,1,66,49.5,59.5,Low Risk
20,76,2,2,0,6,94,1,1,2,1,0,1,1,3,1,1,1,1,65,48.0,79.5,Low Risk
21,80,2,2,1,5,84,1,1,4,1,2,0,1,2,0,2,2,0,69,50.5,76.5,Low Risk
21,95,1,2,0,7,78,0,1,2,1,0,1,1,2,1,1,2,1,69,58.0,73.5,Low Risk
26,64,1,0,1,9,53,2,0,2,1,0,1,0,4,0,0,2,1,64,45.0,58.5,Low Risk
26,92,0,0,0,5,84,0,1,0,2,0,1,1,2,0,2,2,1,74,59.0,79.0,Low Risk
16,67,0,2,0,9,80,2,1,1,1,0,1,1,3,0,1,2,0,64,41.5,72.0,Low Risk
16,61,2,1,0,4,86,2,1,3,2,0,1,2,4,0,1,2,0,63,38.5,74.5,Low Risk
14,67,0,2,1,5,86,2,0,0,0,2,1,2,4,0,0,1,0,64,40.5,75.0,Low Risk
24,91,2,2,1,7,72,2,1,3,2,0,1,1,3,0,1,1,1,71,57.5,71.5,Low Risk
29,76,1,0,1,8,60,2,1,2,2,2,1,0,3,0,1,2,0,68,52.5,64.0,Low Risk
18,95,2,2,1,9,96,1,1,4,2,2,1,0,4,0,0,2,0,72,56.5,84.0,Low Risk
19,81,2,1,1,8,96,0,1,1,1,2,0,0,4,0,2,2,1,67,50.0,81.5,Low Risk
29,61,2,0,0,9,61,2,1,0,1,2,0,0,3,0,1,2,1,64,45.0,62.5,Low Risk
23,89,2,1,0,7,82,2,1,2,0,0,1,2,1,0,0,2,1,70,56.0,76.0,Low Risk
23,64,0,2,1,6,60,1,1,2,2,2,1,0,3,0,0,2,0,65,43.5,62.5,Low Risk
13,92,0,2,0,9,93,0,1,2,0,2,1,0,2,0,0,1,1,69,52.5,81.0,Low Risk
24,67,0,2,0,9,55,0,1,2,1,1,1,2,2,0,0,1,1,65,45.5,60.0,Low Risk
14,74,0,2,0,8,100,2,1,1,1,2,1,1,3,0,0,2,1,66,44.0,83.0,Low Risk
13,90,0,2,0,8,81,2,1,0,2,2,1,2,3,0,1,1,0,67,51.5,74.0,Low Risk
18,98,2,1,0,9,51,2,1,1,0,2,1,1,4,0,0,2,1,68,58.0,59.5,Low Risk
16,75,2,2,1,8,94,2,1,0,2,2,0,2,3,0,1,1,1,65,45.5,79.5,Low Risk
19,93,2,2,0,7,84,0,0,0,2,1,1,1,2,0,0,2,1,68,56.0,76.0,Low Risk
11,68,2,0,1,8,85,0,0,2,2,2,1,0,2,0,0,2,1,63,39.5,74.0,Low Risk
26,92,2,2,0,8,64,2,1,1,2,2,0,2,5,0,1,2,1,71,59.0,67.5,Low Risk
27,86,0,2,0,8,67,2,1,1,1,2,1,2,4,0,0,2,1,71,56.5,69.0,Low Risk
8,68,0,2,1,7,96,2,1,2,1,0,1,2,3,0,2,2,0,65,38.0,80.5,Low Risk
26,72,2,1,0,8,82,2,1,2,2,1,1,0,2,0,2,0,0,65,49.0,73.5,Low Risk
15,65,2,1,1,8,51,2,1,1,0,2,1,2,3,0,1,1,0,61,40.0,56.0,Low Risk
25,75,0,0,1,7,66,1,1,0,1,0,1,0,4,0,1,2,1,68,50.0,67.0,Low Risk
20,68,1,2,1,6,80,1,1,4,1,2,0,1,4,0,0,2,0,65,44.0,72.5,Low Risk
20,86,1,2,0,9,57,2,1,0,2,0,1,2,4,0,1,1,1,66,53.0,61.5,Low Risk
19,100,0,1,1,5,55,1,1,2,1,2,1,2,4,0,1,1,1,69,59.5,62.0,Low Risk
27,60,0,0,0,6,53,1,1,3,1,1,0,2,2,0,1,1,0,65,43.5,59.0,Low Risk
13,82,2,0,0,7,82,2,1,1,1,1,1,2,3,0,1,2,0,65,47.5,73.5,Low Risk
24,83,0,2,0,4,66,0,1,2,2,0,0,2,4,1,2,1,1,70,53.5,68.0,Low Risk
27,97,2,2,0,9,69,2,1,1,1,2,0,1,2,0,1,1,0,70,62.0,69.5,Low Risk
24,80,2,2,1,7,53,2,1,2,1,2,1,2,4,1,1,2,0,67,52.0,60.0,Low Risk
34,82,2,0,1,9,87,0,1,3,1,2,1,2,4,0,1,2,0,75,58.0,81.0,Low Risk
17,79,1,1,1,10,88,1,1,3,2,0,0,1,3,0,1,1,0,65,48.0,76.5,Low Risk
26,71,2,2,1,7,91,2,0,2,1,2,0,1,3,0,1,1,0,66,48.5,78.5,Low Risk
20,62,1,2,0,8,79,0,1,2,1,2,1,2,1,0,1,2,0,62,41.0,70.5,Low Risk
18,82,2,2,1,6,75,2,1,0,1,2,0,0,4,0,0,2,1,66,50.0,70.5,Low Risk
17,81,0,1,1,8,53,0,1,0,2,2,1,1,2,0,1,0,1,64,49.0,58.5,Low Risk
12,65,1,2,0,7,65,2,1,2,2,2,1,1,2,0,1,2,1,60,38.5,62.5,Low Risk
17,97,2,2,1,8,84,2,0,3,1,1,0,1,3,0,2,2,0,70,57.0,77.0,Low Risk
24,96,2,2,0,8,96,2,1,2,1,1,1,2,3,0,0,2,0,72,60.0,84.0,Low Risk
28,68,0,2,1,7,63,2,1,0,1,0,1,0,2,0,0,2,1,67,48.0,65.0,Low Risk
21,74,2,0,1,10,83,1,1,1,0,2,1,1,3,0,1,1,0,67,47.5,75.0,Low Risk
28,85,2,2,1,7,74,2,1,1,2,0,1,2,3,0,2,2,0,72,56.5,73.0,Low Risk
12,64,0,0,1,9,81,2,0,1,0,0,1,1,3,0,1,1,1,63,38.0,72.0,Low Risk
17,74,1,2,0,9,50,2,1,0,1,0,1,0,2,0,1,0,0,60,45.5,55.0,Low Risk
18,70,2,2,1,4,56,2,1,1,0,0,1,1,4,0,1,2,1,65,44.0,60.5,Low Risk
19,97,0,2,1,9,61,0,1,2,2,0,1,1,1,0,2,1,1,72,58.0,66.5,Low Risk
21,94,2,0,0,9,95,1,1,0,2,0,0,0,3,0,1,2,1,70,57.5,82.5,Low Risk
24,83,0,2,1,7,52,0,1,1,2,0,1,2,4,0,0,2,0,71,53.5,61.5,Low Risk
17,81,1,2,1,8,78,1,1,1,1,0,0,2,4,0,0,1,1,66,49.0,72.0,Low Risk
21,97,1,2,1,8,96,0,1,2,1,0,1,2,4,0,0,1,0,72,59.0,84.0,Low Risk
20,97,1,2,1,9,83,0,1,3,2,0,1,2,3,0,2,2,0,73,58.5,78.0,Low Risk
14,99,0,2,1,6,74,2,1,2,2,2,1,1,3,0,0,2,1,71,56.5,72.5,Low Risk
19,65,0,1,0,9,69,2,1,4,1,0,1,1,2,0,0,0,1,64,42.0,66.5,Low Risk
19,66,2,0,1,5,81,2,1,1,0,2,0,2,3,0,0,1,1,66,42.5,73.5,Low Risk
19,87,2,2,0,4,74,0,1,1,0,2,1,2,3,0,0,2,1,69,53.0,71.5,Low Risk
20,82,1,2,0,8,85,1,1,1,2,0,0,1,3,1,2,2,0,66,51.0,75.5,Low Risk
20,61,2,0,0,9,81,2,1,0,0,0,1,1,2,1,1,2,1,63,40.5,72.0,Low Risk
17,62,2,2,1,7,78,2,1,0,2,0,1,0,3,0,1,2,1,62,39.5,70.0,Low Risk
28,96,0,1,1,4,98,0,1,1,0,0,1,2,3,0,1,2,1,98,62.0,98.0,Low Risk
13,95,0,0,1,5,92,1,1,1,2,2,0,2,2,0,0,2,0,71,54.0,81.5,Low Risk
16,74,0,2,0,8,80,2,1,0,1,2,1,2,4,0,2,2,0,66,45.0,73.0,Low Risk
37,96,2,2,0,7,77,2,1,2,2,2,1,2,3,0,1,1,0,75,66.5,76.0,Low Risk
14,84,0,2,1,9,86,0,1,1,1,2,0,2,4,0,1,2,0,68,49.0,77.0,Low Risk
12,92,0,2,0,7,90,2,1,2,2,0,1,0,5,0,1,2,1,69,52.0,79.5,Low Risk
24,77,2,1,1,6,65,0,1,2,2,0,0,2,3,0,1,2,1,68,50.5,66.5,Low Risk
8,65,2,2,0,7,83,1,1,3,2,2,1,0,4,0,1,2,0,60,36.5,71.5,Low Risk
19,77,2,1,0,9,57,1,1,4,2,2,1,1,3,1,1,2,0,64,48.0,60.5,Low Risk
33,78,2,2,0,9,72,2,1,4,2,2,1,2,3,0,1,1,1,71,55.5,71.5,Low Risk
11,82,0,0,0,7,97,1,1,2,0,2,1,2,3,0,0,2,1,69,46.5,83.0,Low Risk
